Endpoint URL,Summary,SPARQL Endpoint,Version,Turtle,XML,CSV,JSON,1.0 ASK[.],1.0 CON[.],1.0 CON[JOIN],1.0 CON[OPT],1.1 ASK[FIL(!IN)],1.1 CON-[.],1.1 SEL[AVG],1.1 SEL[BIND],1.1 SEL[FIL(!EXISTS)],Custom Query
http://data.cnr.it/sparql-proxy,G,data.cnr.it,1.0 (inferred),yes Ttl,yes XML,yes CSV,yes Json,yes XML,yes Ttl,yes Ttl,yes Ttl,error: 400 Bad Request,error: 400 Bad Request,yes XML,error: 400 Bad Request,yes XML,-
http://europeana-triplestore.isti.cnr.it/sparql,X,europeana-triplestore.isti.cnr.it,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://dati.isprambiente.it/sparql,G,dati.isprambiente.it,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://sparql.linkedopendata.it/scuole,X,sparql.linkedopendata.it,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://sparql.linkedopendata.it/musei,X,sparql.linkedopendata.it,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://sparql.linkedopendata.it/cap,X,sparql.linkedopendata.it,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://sparql.linkedopendata.it/los,X,sparql.linkedopendata.it,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://sparql.linkedopendata.it/loc,X,sparql.linkedopendata.it,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://sparql.linkedopendata.it/istat,X,sparql.linkedopendata.it,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://sparql.linkedopendata.it/grrt,X,sparql.linkedopendata.it,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://sparql.linkedopendata.it/grrp,X,sparql.linkedopendata.it,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://dati.isma.roma.it/sparql,X,dati.isma.roma.it,1.1 (inferred) Ttl,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,-
http://digitale.bncf.firenze.sbn.it/openrdf-workbench/repositories/ns/query,X,digitale.bncf.firenze.sbn.it,error 500,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,-
http://dati.senato.it/sparql,G,dati.senato.it,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes XML,yes Ttl,yes Ttl,yes Ttl,error: 400 Bad Request,error: 400 Bad Request,yes XML,error: 400 Bad Request,yes XML,-
http://opendata.ccd.uniroma2.it/lmf/sparql/select,X,opendata.ccd.uniroma2.it,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://data.wordlift.it/wl037/entity/bentley_systems,X,data.wordlift.it,error 404,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,-
http://linkeddata.ge.imati.cnr.it:2020/sparql,X,linkeddata.ge.imati.cnr.it:2020,error 404,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,-
http://agrovoc.uniroma2.it:3030/agrovoc/sparql,X,agrovoc.uniroma2.it:3030,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://linkeddata.ge.imati.cnr.it:8890/sparql,G,linkeddata.ge.imati.cnr.it:8890,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes XML,yes Ttl,yes Ttl,yes Ttl,error: 400 Bad Request,error: 400 Bad Request,yes XML,error: 400 Bad Request,yes XML,-
http://sw.unime.it:8890/sparql,X,sw.unime.it:8890,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://sparql.nibb.ac.jp/sparql,G,sparql.nibb.ac.jp,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://bmrbpub.protein.osaka-u.ac.jp/search/rdf,X,bmrbpub.protein.osaka-u.ac.jp,1.1 (inferred) Ttl,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,-
http://data.allie.dbcls.jp/sparql,G,data.allie.dbcls.jp,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://colil.dbcls.jp/sparql,G,colil.dbcls.jp,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://lsd.dbcls.jp/sparql,G,lsd.dbcls.jp,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes XML,yes Ttl,yes Ttl,yes Ttl,yes XML,yes Ttl,yes XML,yes XML,yes XML,-
http://www.genome.jp/sparql/linkdb,G,www.genome.jp,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://id.ndl.go.jp/auth/ndla,I,id.ndl.go.jp,1.0 (inferred) HTML,error: Reported text/plain is XML,error: Reported text/plain is XML,error: Reported text/plain is XML,error: Reported text/plain is Json,error: Reported text/plain is Json,error: Reported text/plain is XML,error: Unexpected response type HTML,error: Reported text/plain is XML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Reported text/plain is Json,error: Unexpected response type HTML,error: Unexpected response type HTML,-
http://id.ndl.go.jp/auth/ndlsh,I,id.ndl.go.jp,1.0 (inferred) HTML,error: Reported text/plain is XML,error: Reported text/plain is XML,error: Reported text/plain is XML,error: Reported text/plain is Json,error: Reported text/plain is Json,error: Reported text/plain is XML,error: Unexpected response type HTML,error: Reported text/plain is XML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Reported text/plain is Json,error: Unexpected response type HTML,error: Unexpected response type HTML,-
http://integbio.jp/rdf/sparql,G,integbio.jp,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,error: 502 Proxy Error,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://genome.microbedb.jp/sparql,X,genome.microbedb.jp,1.0 (inferred) HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,-
http://metadb.riken.jp/sparql,X,metadb.riken.jp,1.0 (inferred) HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,-
http://lod.kaist.ac.kr/sparql,X,lod.kaist.ac.kr,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://data.ngii.go.kr/sparql/sparql,X,data.ngii.go.kr,error 404,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,-
http://kdata.kr/sparql/endpoint.jsp,G,kdata.kr,1.0 (inferred) HTML,no,no,no,no,no,error: Reported text/xml is XML,error: Reported text/xml is XML,error: Reported text/xml is XML,no,error: Reported text/xml is XML,yes XML,error: 400 Bad Request,error: 400 Bad Request,-
http://lod.kipo.kr/data/sparql,X,lod.kipo.kr,1.0 (inferred) HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,-
http://lod.knps.or.kr/main/sparql.do,X,lod.knps.or.kr,1.0 (inferred) HTML,error: 404,error: 404,error: 404,error: 404,error: 404,error: 404,error: 404,error: 404,error: 404,error: 404,error: 404,error: 404,error: 404,-
http://tkm.kiom.re.kr/ontology/sparql,X,tkm.kiom.re.kr,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://data.legilux.public.lu/sparql,G,data.legilux.public.lu,error 406,yes Ttl,yes XML,yes CSV,yes Json,yes XML,yes Ttl,yes Ttl,yes Ttl,yes XML,yes Ttl,yes XML,yes XML,yes XML,-
http://zhishi.me/sparql,X,zhishi.me,1.0 (inferred) HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,-
http://sociallink.futuro.media/sparql,G,sociallink.futuro.media,1.1 (inferred) Ttl,yes Ttl,error: 406 Unacceptable,error: 406 Unacceptable,error: 406 Unacceptable,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://linkeddata.finki.ukim.mk/sparql,X,linkeddata.finki.ukim.mk,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://biordf.net/sparql,G,biordf.net,1.0 (inferred) HTML,no: got XML,yes XML,no: got XML,yes Json,yes Json,yes XML,error: 400 Bad Request,yes XML,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,-
http://ring.ciard.net/sparql1,G,ring.ciard.net,1.0 (inferred) HTML,no: got XML,yes XML,no: got XML,yes Json,yes Json,yes XML,error: 400 Bad Request,yes XML,error: 400 Bad Request,error: 400 Bad Request,yes Json,error: 400 Bad Request,error: 400 Bad Request,-
http://semantic.ckan.net/sparql,X,semantic.ckan.net,error 500,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,-
http://sparql.datao.net/sparql,G,sparql.datao.net,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://dimitros.net/query.sparql,X,dimitros.net,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://alaska.eagle-i.net/sparqler/sparql,G,alaska.eagle-i.net,1.0 (inferred),error: 406 Not Acceptable,yes XML,error: 406 Not Acceptable,error: 406 Not Acceptable,yes XML,yes Ttl,yes Ttl,yes Ttl,yes XML,yes Ttl,yes XML,yes XML,yes XML,-
http://cau.eagle-i.net/sparqler/sparql,X,cau.eagle-i.net,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://ccny-cuny.eagle-i.net/sparqler/sparql,X,ccny-cuny.eagle-i.net,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://cdrewu.eagle-i.net/sparqler/sparql,X,cdrewu.eagle-i.net,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://dartmouth.eagle-i.net/sparqler/sparql,X,dartmouth.eagle-i.net,error 404,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,-
http://famu.eagle-i.net/sparqler/sparql,X,famu.eagle-i.net,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://harvard.eagle-i.net/sparqler/sparql,G,harvard.eagle-i.net,1.0 (inferred),error: 406 Not Acceptable,yes XML,error: 406 Not Acceptable,error: 406 Not Acceptable,yes XML,yes Ttl,yes Ttl,yes Ttl,yes XML,yes Ttl,yes XML,yes XML,yes XML,-
http://hawaii.eagle-i.net/sparqler/sparql,G,hawaii.eagle-i.net,1.0 (inferred),error: 406 Not Acceptable,yes XML,error: 406 Not Acceptable,error: 406 Not Acceptable,yes XML,yes Ttl,yes Ttl,yes Ttl,yes XML,yes Ttl,yes XML,yes XML,yes XML,-
http://howard.eagle-i.net/sparqler/sparql,X,howard.eagle-i.net,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://hunter-cuny.eagle-i.net/sparqler/sparql,X,hunter-cuny.eagle-i.net,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://jsu.eagle-i.net/sparqler/sparql,G,jsu.eagle-i.net,1.0 (inferred),error: 406 Not Acceptable,yes XML,error: 406 Not Acceptable,error: 406 Not Acceptable,yes XML,yes Ttl,yes Ttl,yes Ttl,yes XML,yes Ttl,yes XML,yes XML,yes XML,-
http://meharry.eagle-i.net/sparqler/sparql,X,meharry.eagle-i.net,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://montana.eagle-i.net/sparqler/sparql,G,montana.eagle-i.net,1.0 (inferred),error: 406 Not Acceptable,yes XML,error: 406 Not Acceptable,error: 406 Not Acceptable,yes XML,yes Ttl,yes Ttl,yes Ttl,yes XML,yes Ttl,yes XML,yes XML,yes XML,-
http://msm.eagle-i.net/sparqler/sparql,G,msm.eagle-i.net,1.0 (inferred),error: 406 Not Acceptable,yes XML,error: 406 Not Acceptable,error: 406 Not Acceptable,yes XML,yes Ttl,yes Ttl,yes Ttl,yes XML,yes Ttl,yes XML,yes XML,yes XML,-
http://ohsu.eagle-i.net/sparqler/sparql,G,ohsu.eagle-i.net,1.0 (inferred),error: 406 Not Acceptable,yes XML,error: 406 Not Acceptable,error: 406 Not Acceptable,yes XML,yes Ttl,yes Ttl,yes Ttl,yes XML,yes Ttl,yes XML,yes XML,yes XML,-
http://psm.eagle-i.net/sparqler/sparql,G,psm.eagle-i.net,1.0 (inferred),error: 406 Not Acceptable,yes XML,error: 406 Not Acceptable,error: 406 Not Acceptable,yes XML,yes Ttl,yes Ttl,yes Ttl,yes XML,yes Ttl,yes XML,yes XML,yes XML,-
http://tsu.eagle-i.net/sparqler/sparql,G,tsu.eagle-i.net,1.0 (inferred),error: 406 Not Acceptable,yes XML,error: 406 Not Acceptable,error: 406 Not Acceptable,yes XML,yes Ttl,yes Ttl,yes Ttl,yes XML,yes Ttl,yes XML,yes XML,yes XML,-
http://tuskegee.eagle-i.net/sparqler/sparql,G,tuskegee.eagle-i.net,1.0 (inferred),error: 406 Not Acceptable,yes XML,error: 406 Not Acceptable,error: 406 Not Acceptable,yes XML,yes Ttl,yes Ttl,yes Ttl,yes XML,yes Ttl,yes XML,yes XML,yes XML,-
http://uccaribe.eagle-i.net/sparqler/sparql,G,uccaribe.eagle-i.net,1.0 (inferred),error: 406 Not Acceptable,yes XML,error: 406 Not Acceptable,error: 406 Not Acceptable,yes XML,yes Ttl,yes Ttl,yes Ttl,yes XML,yes Ttl,yes XML,yes XML,yes XML,-
http://upr.eagle-i.net/sparqler/sparql,G,upr.eagle-i.net,1.0 (inferred),error: 406 Not Acceptable,yes XML,error: 406 Not Acceptable,error: 406 Not Acceptable,yes XML,yes Ttl,yes Ttl,yes Ttl,yes XML,yes Ttl,yes XML,yes XML,yes XML,-
http://utep.eagle-i.net/sparqler/sparql,G,utep.eagle-i.net,1.0 (inferred),error: 406 Not Acceptable,yes XML,error: 406 Not Acceptable,error: 406 Not Acceptable,yes XML,yes Ttl,yes Ttl,yes Ttl,yes XML,yes Ttl,yes XML,yes XML,yes XML,-
http://utsa.eagle-i.net/sparqler/sparql,G,utsa.eagle-i.net,1.0 (inferred),error: 406 Not Acceptable,yes XML,error: 406 Not Acceptable,error: 406 Not Acceptable,yes XML,yes Ttl,yes Ttl,yes Ttl,yes XML,yes Ttl,yes XML,yes XML,yes XML,-
http://xula.eagle-i.net/sparqler/sparql,G,xula.eagle-i.net,1.0 (inferred),error: 406 Not Acceptable,yes XML,error: 406 Not Acceptable,error: 406 Not Acceptable,yes XML,yes Ttl,yes Ttl,yes Ttl,yes XML,yes Ttl,yes XML,yes XML,yes XML,-
http://factforge.net/sparql,X,factforge.net,error 404,error: 404,error: 404,error: 404,error: 404,error: 404,error: 404,error: 404,error: 404,error: 404,error: 404,error: 404,error: 404,error: 404,-
http://soa4all.isoco.net/luf/sparql,X,soa4all.isoco.net,1.0 (inferred) HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,error: Unexpected response type HTML,-
http://lexinfo.net/corpora/alpino/query.php,X,lexinfo.net,error 404,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: 404 Not Found,error: 404 Not Found,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://linkedarc.net/sparql,X,linkedarc.net,error 404,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,-
http://opencitations.net/index/sparql,G,opencitations.net,1.0 (inferred) HTML,no: got XML,yes XML,no: got XML,yes Json,yes XML,yes Ttl,error: 524,error: 524,yes XML,yes Ttl,error: 524,yes XML,yes XML,-
http://www.orpha.net/sparql,G,www.orpha.net,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://patho.phenomebrowser.net/sparql,X,patho.phenomebrowser.net,error 502,error: 502 Bad Gateway,error: 502 Bad Gateway,error: 502 Bad Gateway,error: 502 Bad Gateway,error: 502 Bad Gateway,error: 502 Bad Gateway,error: 502 Bad Gateway,error: 502 Bad Gateway,error: 502 Bad Gateway,error: 502 Bad Gateway,error: 502 Bad Gateway,error: 502 Bad Gateway,error: 502 Bad Gateway,-
http://telegraphis.net/data/countries/sparql,X,telegraphis.net,error 500,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,-
http://data.noticias.universia.net/d2r-server/snorql,X,data.noticias.universia.net,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://www.crystallography.net:2020/snorql,X,www.crystallography.net:2020,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://apps.ideaconsult.net:8080/ontology,X,apps.ideaconsult.net:8080,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
